"ParentGroupId","GroupId","Group","Archetype","Status","VersionFirstReleased"
"LG100-4","LG1017-5","Orphenadrine|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG5134-4","Ovary Ab|PrThr|Pt|ANYBldSerPl","17393-0","Active",""
"LG100-4","LG9606-7","Ovary Ab|Titr|Pt|ANYBldSerPl","33246-0","Active",""
"LG100-4","LG15538-8","Oxazepam|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1986-1","Oxipurinol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1684-2","Oxychlordane|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG27549-1","Oxyhemoglobin/Hemoglobin.total|MFr.DF|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG346-3","Oxyhemoglobin/Hemoglobin.total|MFr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15391-2","Oxyphenbutazone|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24968-6","Palladium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG12059-8","Palmitoylcarnitine (C16)|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG18095-6","Pancreatic islet cell Ab|ACnc|Pt|ANYBldSerPl","8086-1","Active",""
"LG100-4","LG12557-1","Pancreatic islet cell Ab|PrThr|Pt|ANYBldSerPl","31547-3","Active",""
"LG100-4","LG24971-0","Pancuronium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG12090-3","Panicum milliaceum Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG931-2","Papaverine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15634-5","Paraldehyde|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG585-6","Paramethadione|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13857-4","Paraneoplastic Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10495-6","Paraoxon|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23447-2","Paraquat|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10500-3","Parathion|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2005-9","Parathyrin Ab|PrThr|Pt|ANYBldSerPl","13928-7","Active",""
"LG100-4","LG2657-7","Parathyrin|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11801-4","Parietal cell Ab.IgG|PrThr|Pt|ANYBldSerPl","31556-4","Active",""
"LG100-4","LG23098-3","Parietal cell Ab|ACnc|Pt|ANYBldSerPl","8087-9","Active",""
"LG100-4","LG2725-2","Parietal cell Ab|PrThr|Pt|ANYBldSerPl","14241-4","Active",""
"LG100-4","LG10609-2","Parietal cell Ab|Titr|Pt|ANYBldSerPl","27320-1","Active",""
"LG100-4","LG24981-9","Paroxetine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13537-2","Patient symptoms^1.5H post dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG13536-4","Patient symptoms^1H post dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG13539-8","Patient symptoms^2.5H post dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG13538-0","Patient symptoms^2H post dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG13535-6","Patient symptoms^30M post dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG14299-8","Patient symptoms^3H post dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG13534-9","Patient symptoms^pre dose lactose PO|Imp|Pt|^Patient","","Active",""
"LG100-4","LG19630-9","PCNA extractable nuclear Ab|PrThr|Pt|ANYBldSerPl","8088-7","Active",""
"LG100-4","LG26748-0","PCNA extractable nuclear Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG15636-0","Pemoline|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25195-5","Penciclovir|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25196-3","Pendimethalin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG470-1","Pentacarboxylporphyrins|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5276-3","Pentachlorophenol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23680-8","Pentachlorophenol|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG5277-1","Pentane|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15655-0","Pentazocine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15663-4","Pentobarbital|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG479-2","Pentoxifylline|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10645-6","Pepsinogen|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25206-0","Perfluorooctanoate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1020-9","Pergolide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15666-7","Perphenazine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1708-9","Pesticides|Prid|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13263-5","pH^^adjusted to patient's actual temperature|LsCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10666-2","pH|LsCnc|24H|ANYUrine","27378-9","Active",""
"LG100-4","LG345-5","pH|LsCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11103-5","pH|LsCnc|Pt|Body fld","2748-2","Active",""
"LG100-4","LG11104-3","pH|LsCnc|Pt|Gast fld","","Active",""
"LG100-4","LG13349-2","pH|LsCnc|Pt|Pericard fld","33417-7","Active",""
"LG100-4","LG11106-8","pH|LsCnc|Pt|Periton fld","2751-6","Active",""
"LG100-4","LG11105-0","pH|LsCnc|Pt|Plr fld","2750-8","Active",""
"LG100-4","LG11108-4","pH|LsCnc|Pt|Synv fld","2754-0","Active",""
"LG100-4","LG1021-7","Phenacemide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15670-9","Phenacetin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2848-2","Phencyclidine|PrThr|Pt|ANYUrine","3936-2","Active",""
"LG100-4","LG5283-9","Phenolphthalein|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG312-5","Phenolphthalein|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG15601-4","Phensuximide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13010-0","Phentermine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10841-1","Phenylalanine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4748-2","Phenylalanine|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2665-0","Phenylalanine|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15841-6","Phenylbutazone|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG868-6","Phenylethylmalonamide|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG10847-8","Phenylpyruvate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6426-3","Phosphate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10852-8","Phosphate|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG684-7","Phosphate|MCnc|Pt|Body fld","","Active",""
"LG100-4","LG10853-6","Phosphate|MRat|24H|ANYUrine","","Active",""
"LG100-4","LG2670-0","Phosphate|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1779-0","Phosphate|SCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG9864-2","Phosphoethanolamine|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10926-0","Phosphofructokinase|CCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG31602-2","Phospholipase A2 receptor Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9571-3","Phospholipid|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10712-4","Phytanate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG8782-7","Pinus radiata Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26176-4","Pinus strobus Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13327-8","Pl-12 Ab|PrThr|Pt|ANYBldSerPl","33771-7","Active",""
"LG100-4","LG13328-6","Pl-7 Ab|PrThr|Pt|ANYBldSerPl","33772-5","Active",""
"LG100-4","LG26105-3","Platanus occidentalis Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2947-2","Platelet Ab.IgG|PrThr|Pt|ANYBldSerPl","15400-5","Active",""
"LG100-4","LG12506-8","Platelet Ab.IgM|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11961-6","Platelet Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG8728-0","Platelet Ab|PrThr|Pt|ANYBldSerPl","24375-8","Active",""
"LG100-4","LG1860-8","Platelet associated Ab.IgA|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2108-1","Platelet associated Ab.IgG|ACnc|Pt|ANYBldSerPl","8089-5","Active",""
"LG100-4","LG11371-8","Platelet associated Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2109-9","Platelet associated Ab.IgM|ACnc|Pt|ANYBldSerPl","8090-3","Active",""
"LG100-4","LG8727-2","Platelet associated Ab|PrThr|Pt|ANYBldSerPl","24374-1","Active",""
"LG100-4","LG14247-7","Platelet factor 4 heparin complex induced Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19706-7","Platelet glycoprotein Ia-IIa Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19206-8","Platelet glycoprotein Ib-Ix Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19205-0","Platelet glycoprotein IIb-IIIa Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG502-1","Platinum|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5304-3","PM-1 Ab|ACnc|Pt|ANYBldSerPl","17469-8","Active",""
"LG100-4","LG2287-3","PM-1 Ab|PrThr|Pt|ANYBldSerPl","14131-7","Active",""
"LG100-4","LG1872-3","PM-SCL extractable nuclear Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG12569-6","PM-SCL extractable nuclear Ab|PrThr|Pt|ANYBldSerPl","31563-0","Active",""
"LG100-4","LG26750-6","PM-SCL extractable nuclear Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG25867-9","Poa pratensis Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG294-5","Polistes spp Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG17690-5","Polychlorinated biphenyl|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG27805-7","Populus fremontii Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG27804-0","Populus nigra Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1272-6","Porphobilinogen synthase|CCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG17538-6","Porphyrin fractions|Imp|24H|ANYUrine","","Active",""
"LG100-4","LG2673-4","Porphyrins|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG18228-3","Porphyrins|Imp|Pt|ANYUrine","","Active",""
"LG100-4","LG2674-2","Porphyrins|Imp|Pt|Stool","","Active",""
"LG100-4","LG7931-1","Potassium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10990-6","Potassium|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10987-2","Potassium|SCnc|Pt|Dial fld","","Active",""
"LG100-4","LG2038-0","Prealbumin|MCnc|Pt|ANYBldSerPl","14338-8","Active",""
"LG100-4","LG51308-1","Procaine Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15749-1","Procalcitonin|MCnc|Pt|ANYBldSerPl","33959-8","Active",""
"LG100-4","LG18642-5","Procollagen type I.N-terminal propeptide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11006-0","Progesterone|MCnc|Pt|ANYBldSerPl","2839-9","Active",""
"LG100-4","LG2681-7","Progesterone|SCnc|Pt|ANYBldSerPl","14890-8","Active",""
"LG100-4","LG17012-2","Prolactin.monomeric|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3282-3","Prolactin|ACnc|Pt|ANYBldSerPl","15081-3","Active",""
"LG100-4","LG6300-0","Prolactin|MCnc|Pt|ANYBldSerPl","2842-3","Active",""
"LG100-4","LG7356-1","Propoxyphene|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG1192-6","Prostaglandin D2|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5442-1","Prostaglandin E|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2277-4","Prostate specific Ag.free/Prostate specific Ag.total|MFr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG474-3","Prostate specific Ag.free|MCnc|Pt|ANYBldSerPl","10886-0","Active",""
"LG100-4","LG11034-2","Prostate specific Ag|MCnc|Pt|ANYBldSerPl","2857-1","Active",""
"LG100-4","LG23345-8","Protein fractions.oligoclonal bands.IgG|PrThr|Pt|ANYBldSerPl","56762-8","Active",""
"LG100-4","LG4729-2","Protein fractions.oligoclonal bands|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4728-4","Protein fractions.oligoclonal bands|Imp|Pt|CSF","","Active",""
"LG100-4","LG51402-2","Protein fractions.oligoclonal bands|Num|Pt|ANYBldSerPl","35569-3","Active",""
"LG100-4","LG14415-0","Protein fractions.oligoclonal bands|Num|Pt|CSF","","Active",""
"LG100-4","LG12934-2","Protein pattern|Imp|24H|ANYUrine","","Active",""
"LG100-4","LG2955-5","Protein pattern|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1582-8","Protein pattern|Imp|Pt|ANYUrine","","Active",""
"LG100-4","LG19583-0","Protein pattern|Imp|Pt|Body fld","48424-6","Active",""
"LG100-4","LG1583-6","Protein pattern|Imp|Pt|CSF","","Active",""
"LG100-4","LG13722-0","Protein pattern|Imp|Pt|XXX","","Active",""
"LG100-4","LG51410-5","Protein.abnormal band|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51330-5","Protein.monoclonal band 1|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51333-9","Protein.monoclonal band 2|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14408-5","Protein.monoclonal band 2|MCnc|Pt|ANYUrine","35561-0","Active",""
"LG100-4","LG20866-6","Protein.monoclonal band 3|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG23350-8","Protein.monoclonal.beta|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG14407-7","Protein.monoclonal|MCnc|Pt|ANYUrine","35560-2","Active",""
"LG100-4","LG1777-4","Protein|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19573-1","Proteinase 3 Ab.IgG|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG18301-8","Proteinase 3 Ab|ACnc|Pt|ANYBldSerPl","6968-2","Active",""
"LG100-4","LG26752-2","Proteinase 3 Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5449-6","Protoporphyrin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6166-5","Psilocybin|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG8910-4","Pullularia sp Ab|PrThr|Pt|ANYBldSerPl","31578-8","Active",""
"LG100-4","LG50962-6","Purkinje cell cytoplasmic type 1 Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50989-9","Purkinje cell cytoplasmic type 1 Ab|Titr|Pt|ANYBldSerPl","53717-5","Active",""
"LG100-4","LG51340-4","Purkinje cell cytoplasmic type 2 Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51341-2","Purkinje cell cytoplasmic type 2 Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG50990-7","Purkinje cell cytoplasmic type 2 Ab|Titr|Pt|ANYBldSerPl","33925-9","Active",""
"LG100-4","LG51032-7","Purkinje cell cytoplasmic type Tr Ab|ACnc|Pt|CSF","","Active",""
"LG100-4","LG29451-8","Purkinje cell cytoplasmic type Tr Ab|PrThr|Pt|ANYBldSerPl","97207-5","Active",""
"LG100-4","LG50127-6","Purkinje cell cytoplasmic type Tr Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG14569-4","Purkinje cell cytoplasmic type Tr Ab|Titr|Pt|ANYBldSerPl","33926-7","Active",""
"LG100-4","LG20854-2","Purkinje cell cytoplasmic type Tr Ab|Titr|Pt|CSF","51748-2","Active",""
"LG100-4","LG2729-4","Purkinje cells Ab.IgG|ACnc|Pt|ANYBldSerPl","31580-4","Active",""
"LG100-4","LG10332-1","Purkinje cells Ab|ACnc|Pt|ANYBldSerPl","27068-6","Active",""
"LG100-4","LG12584-5","Purkinje cells Ab|ACnc|Pt|CSF","31579-6","Active",""
"LG100-4","LG2728-6","Purkinje cells Ab|PrThr|Pt|ANYBldSerPl","27214-6","Active",""
"LG100-4","LG2726-0","Purkinje cells Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG20837-7","Purkinje cells Ab|Titr|Pt|ANYBldSerPl","6970-8","Active",""
"LG100-4","LG25954-5","Pyridoxal phosphate|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15909-1","Pyrilamine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG687-0","Pyruvate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2278-2","Pyruvate|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26167-3","Quercus alba Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG8773-6","Quercus virginiana Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15975-2","Quinidine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG16090-9","Quinine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24767-2","Ramelteon M-II|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24768-0","Ramelteon|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG194-7","Reducing substances|PrThr|Pt|Stool","11060-1","Active",""
"LG100-4","LG5471-0","Reticulin Ab.IgA|Titr|Pt|ANYBldSerPl","9720-4","Active",""
"LG100-4","LG1887-1","Reticulin Ab.IgG|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10030-1","Reticulin Ab.IgG|PrThr|Pt|ANYBldSerPl","31585-3","Active",""
"LG100-4","LG5472-8","Reticulin Ab.IgG|Titr|Pt|ANYBldSerPl","17523-2","Active",""
"LG100-4","LG5470-2","Reticulin Ab|PrThr|Pt|ANYBldSerPl","17521-6","Active",""
"LG100-4","LG20838-5","Reticulin Ab|Titr|Pt|ANYBldSerPl","9398-9","Active",""
"LG100-4","LG11471-6","Retinol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5480-1","Rheumatoid arthritis nuclear Ab|PrThr|Pt|ANYBldSerPl","17532-3","Active",""
"LG100-4","LG23002-5","Rheumatoid arthritis nuclear Ab|Titr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG358-8","Rheumatoid factor.IgM|ACnc|Pt|ANYBldSerPl","11573-3","Active",""
"LG100-4","LG357-0","Rheumatoid factor|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3254-2","Rheumatoid factor|ACnc|Pt|Body fld","30231-5","Active",""
"LG100-4","LG1205-6","Rheumatoid factor|ACnc|Pt|Synv fld","13634-1","Active",""
"LG100-4","LG14559-5","Rheumatoid factor|PrThr|Pt|ANYBldSerPl","33910-1","Active",""
"LG100-4","LG9624-0","Rheumatoid factor|PrThr|Pt|Body fld","31046-6","Active",""
"LG100-4","LG3433-2","Rheumatoid factor|Titr|Pt|ANYBldSerPl","17857-4","Active",""
"LG100-4","LG9625-7","Rheumatoid factor|Titr|Pt|Body fld","43932-3","Active",""
"LG100-4","LG2006-7","Rheumatoid factor|Titr|Pt|Synv fld","","Active",""
"LG100-4","LG51059-0","Rho GTPase-activating protein 26 Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51060-8","Rho GTPase-activating protein 26 Ab.IgG|PrThr|Pt|CSF","","Active",""
"LG100-4","LG29701-6","Rhodotorula spp Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11498-9","Riboflavin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19808-1","Riboflavin|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11795-8","Ribonucleoprotein extractable nuclear Ab.IgG|ACnc|Pt|ANYBldSerPl","31588-7","Active",""
"LG100-4","LG5483-5","Ribonucleoprotein extractable nuclear Ab|ACnc|Pt|ANYBldSerPl","29374-6","Active",""
"LG100-4","LG5482-7","Ribonucleoprotein extractable nuclear Ab|PrThr|Pt|ANYBldSerPl","8091-1","Active",""
"LG100-4","LG26756-3","Ribonucleoprotein extractable nuclear Ab|PrThr|Pt|Body fld","63540-9","Active",""
"LG100-4","LG26757-1","Ribonucleoprotein extractable nuclear Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG9626-5","Ribosomal Ab|PrThr|Pt|ANYBldSerPl","31590-3","Active",""
"LG100-4","LG1206-4","Ribosomal Ab|Titr|Pt|ANYBldSerPl","13635-8","Active",""
"LG100-4","LG1207-2","Ribosomal P Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG12835-1","Ribosomal P Ab|PrThr|Pt|ANYBldSerPl","31592-9","Active",""
"LG100-4","LG26765-4","Ribosomal P Ab|PrThr|Pt|Body fld","63541-7","Active",""
"LG100-4","LG26766-2","Ribosomal P Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG27919-6","Rivaroxaban|MCnc|Pt|ANYBldSerPl","72624-0","Active",""
"LG100-4","LG5571-7","RNA Ab|ACnc|Pt|ANYBldSerPl","18272-5","Active",""
"LG100-4","LG21778-2","RNA polymerase III Ab|ACnc|Pt|ANYBldSerPl","53893-4","Active",""
"LG100-4","LG26767-0","RNA polymerase III Ab|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23688-1","Rubidium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG18662-3","S100 calcium binding protein B|MCnc|Pt|ANYBldSerPl","47275-3","Active",""
"LG100-4","LG12254-5","Saccharomyces cerevisiae Ab.IgA|ACnc|Pt|ANYBldSerPl","31032-6","Active",""
"LG100-4","LG23869-7","Saccharomyces cerevisiae Ab.IgA|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG12253-7","Saccharomyces cerevisiae Ab.IgG|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26770-4","Saccharomyces cerevisiae Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23361-5","Saccharomyces cerevisiae Ab|ACnc|Pt|ANYBldSerPl","56785-9","Active",""
"LG100-4","LG16125-3","Salicylamide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG16225-1","Salicylates|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5564-2","Salicylates|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG21391-4","Salivary gland Ab|Titr|Pt|ANYBldSerPl","9721-2","Active",""
"LG100-4","LG29924-4","Salvia officinalis Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24776-3","Salvinorin A|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24777-1","Salvinorin B|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25766-3","Sambucus nigra Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5142-7","SCL-70 extractable nuclear Ab.IgG|PrThr|Pt|ANYBldSerPl","21518-6","Active",""
"LG100-4","LG10098-8","SCL-70 extractable nuclear Ab|ACnc|Pt|ANYBldSerPl","27416-7","Active",""
"LG100-4","LG5141-9","SCL-70 extractable nuclear Ab|PrThr|Pt|ANYBldSerPl","8092-9","Active",""
"LG100-4","LG26771-2","SCL-70 extractable nuclear Ab|PrThr|Pt|Body fld","63542-5","Active",""
"LG100-4","LG26773-8","SCL-70 extractable nuclear Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG13182-7","SCL-70 extractable nuclear Ab|Titr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25999-0","Secale cereale Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4066-9","Secale cereale pollen Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19373-6","Second trimester triple maternal screen|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23524-8","Selenium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9099-5","Selenium|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51441-0","Septin-5 Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51442-8","Septin-5 Ab.IgG|PrThr|Pt|CSF","","Active",""
"LG100-4","LG51444-4","Septin-7 Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51443-6","Septin-7 Ab.IgG|PrThr|Pt|CSF","","Active",""
"LG100-4","LG10324-8","Serotonin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5052-8","Serotonin|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG2967-0","Serotonin|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24783-9","Sibutramine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51136-6","Signal recognition particle Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14565-2","Signal recognition particle Ab|PrThr|Pt|ANYBldSerPl","33921-8","Active",""
"LG100-4","LG426-3","Silicon|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15850-7","Silicone Ab.IgA|ACnc|Pt|ANYBldSerPl","9675-0","Active",""
"LG100-4","LG15852-3","Silicone Ab.IgE|ACnc|Pt|ANYBldSerPl","9676-8","Active",""
"LG100-4","LG15849-9","Silicone Ab.IgG|ACnc|Pt|ANYBldSerPl","9677-6","Active",""
"LG100-4","LG15851-5","Silicone Ab.IgM|ACnc|Pt|ANYBldSerPl","9678-4","Active",""
"LG100-4","LG23544-6","Silver|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9104-3","Silver|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG21388-0","Sjogrens syndrome-A extractable nuclear 52kD Ab|ACnc|Pt|ANYBldSerPl","53017-0","Active",""
"LG100-4","LG21387-2","Sjogrens syndrome-A extractable nuclear 52kD Ab|PrThr|Pt|ANYBldSerPl","53016-2","Active",""
"LG100-4","LG26775-3","Sjogrens syndrome-A extractable nuclear 52kD Ab|PrThr|Pt|Body fld","63543-3","Active",""
