"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"40724-7","wirus zapalenia wątroby typu A IgG","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","metoda immunochemiczna","MICRO","","","HAV Immunoglobulina G Obecnosc lub prog p/ciała test immunologiczny; IA",""
"4072-5","Wodzian chloralu","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Leki lub Toksyny","","","",""
"42504-1","powierzchnia wirusa zapalenia wątroby typu B przeciwciało","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","","MICRO","","","HBsAg HBV Obecnosc lub prog p/ciała PMR",""
"42668-4","Kwasy tłuszczowe","obecność lub wartość progowa","Punkt w czasie","Kał","Porządkowy","","Testy nieobciążeniowe chemiczne","","","Obecnosc lub prog stolec",""
"42670-0","pH","Logarytm stężenia molowego","Punkt w czasie","Płyn z gałki ocznej","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH",""
"42747-6","fosfatydyloetanoloamina IgG zależna od B2GP1","Wielokrotność mediany","Punkt w czasie","Surowica","ilościowy","","Koagulacja","","","Immunoglobulina G Immunoglobulina G zależna od B2GP1 p/ciała Wielokrotność liczby środkowej Wykrzepianie",""
"42748-4","fosfatydyloetanoloamina IgG niezależna od B2GP1","Wielokrotność mediany","Punkt w czasie","Surowica","ilościowy","","Koagulacja","","","Immunoglobulina G Immunoglobulina G niezależna od B2GP1 p/ciała Wielokrotność liczby środkowej Wykrzepianie",""
"40720-5","hemoglobina C","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","","Morfologia krwi","","","Hb, HGB HbC Obecnosc lub prog",""
"40726-2","Wirus zapalenia wątroby typu C IgG","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","metoda immunochemiczna","MICRO","","","HCV Immunoglobulina G Obecnosc lub prog osocze p/ciała test immunologiczny; IA",""
"43394-6","cholesterol frakcji acetylowanych LDL","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcja acetylowane LDL Cholesterol frakcji LDL osocze",""
"43402-7","szybkość opadania erytrocytów","Prędkość","Punkt w czasie","Krew","ilościowy","odczyt po 15 minutach","Morfologia krwi","","","krwinka czerwona odczyt po 15 minutach szybkość sedymentacji erytrocytów; odczyn Biernackiego;OB",""
"43428-2","Bilirubina w badaniu mikroskopowym","Obecność lub identyfikacja","Punkt w czasie","Tkanka i rozmazy","Nominalny","barwienie Halla","PATH","","","Barwienie metodą Halla Bilirubina",""
"43583-4","lipoproteina (a)","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Lp(a) osocze",""
"43605-5","Albumina","Stężenie masowe","4H","Mocz","ilościowy","Próg wykrywalności <= 20 mg/L","Testy nieobciążeniowe chemiczne","","","4 godziny Granica wykrywalności &lt;= 20 mg/L",""
"43711-1","Albumina","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","","Testy nieobciążeniowe chemiczne","","","Obecnosc lub prog PMR",""
"43713-7","Albumina","obecność lub wartość progowa","Punkt w czasie","Płyn ustrojowy","Porządkowy","","Testy nieobciążeniowe chemiczne","","","Obecnosc lub prog",""
"4372-9","Oksymetolon","Masa","Punkt w czasie","Dawka","ilościowy","","Dawka Leku","","","",""
"42506-6","Wirus zapalenia wątroby typu C przeciwciało","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","","MICRO","","","HCV Obecnosc lub prog p/ciała PMR",""
"42718-7","Fosfataza zasadowa termolabilna/Fosfataza alkaliczna","Frakcja katalityczna","Punkt w czasie","Surowica lub osocze","ilościowy","stabilność cieplna","Testy nieobciążeniowe chemiczne","","","ALP termolabilna Fosfataza alkaliczna;ALP fosfataza zasadowa;ALP osocze",""
"42745-0","fosfatydyloetanoloamina IgA zależna od B2GP1","Wielokrotność mediany","Punkt w czasie","Surowica","ilościowy","","Koagulacja","","","Immunoglobulina A Immunoglobulina A zależna od B2GP1 p/ciała Wielokrotność liczby środkowej Wykrzepianie",""
"42757-5","troponina sercowa I","Stężenie masowe","Punkt w czasie","Krew","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"43212-0","Albumina","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","",""
"43223-7","Sód/Kreatynina","Współczynnik","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Na Stosunek;Proporcja",""
"43396-1","nie-HDL-C","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol nie-HDL osocze",""
"43423-3","Moczan sodu","Frakcja nasycenia","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Na",""
"42749-2","fosfatydyloetanoloamina IgM zależna od B2GP1","Wielokrotność mediany","Punkt w czasie","Surowica","ilościowy","","Koagulacja","","","Immunoglobulina M Immunoglobulina M zależna od B2GP1 p/ciała Wielokrotność liczby środkowej Wykrzepianie",""
"42810-2","Hemoglobina","Ustalona masa","Punkt w czasie","reticulocyty","ilościowy","","Morfologia krwi","","","Hb, HGB",""
"42857-3","Wapń","Stężenie substancji","Punkt w czasie","Krew żylna","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"43158-5","Chlor wolny","Stężenie masowe","Punkt w czasie","Woda","ilościowy","","Leki lub Toksyny","","","Cl",""
"43172-6","trijodotyronina przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","Serologia nie mikrobiologiczna","","","Obecnosc lub prog p/ciała",""
"41619-8","Niestabilna hemoglobina","obecność lub wartość progowa","Punkt w czasie","Krwinki czerwone RBC","Porządkowy","Stabilność izopropanolu","Morfologia krwi","","","Hb, HGB Niestabilna Hb Obecnosc lub prog RBC, erytrocyty",""
"41649-5","chlorek","Stężenie substancji","Punkt w czasie","Krew żylna","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"4173-1","Chloramfenikol","Masa","Punkt w czasie","Dawka","ilościowy","","Dawka Leku","","","Detreomycyna, Chloramphenicolum, Detreomycinum, Chloromycetinum, Chloromycetyna, Chloracid",""
"42673-4","dwuwodny wodorofosforan wapnia","Frakcja nasycenia","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne",""
"42678-3","moczan","Frakcja nasycenia","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"42719-5","bilirubina","Stężenie masowe","Punkt w czasie","Krew","ilościowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina",""
"42746-8","fosfatydyloetanoloamina IgA niezależna od B2GP1","Wielokrotność mediany","Punkt w czasie","Surowica","ilościowy","","Koagulacja","","","Immunoglobulina A Immunoglobulina A niezależna od B2GP1 p/ciała Wielokrotność liczby środkowej Wykrzepianie",""
"33513-3","ciężar właściwy","Gęstość względna","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"33547-1","atypowy prążek w elektroforezie izoenzymów kinazy kreatynowej/Kinaza kreatynowa calkowita","Frakcja katalityczna","Punkt w czasie","Surowica lub osocze","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","aktywność kinazy kreatynowej; CK atypowy prążek w elektroforezie izoenzymów kinazy kreatynowej CK kinaza kreatynowa całkowita; CK.total Kreatyna osocze",""
"33558-8","Kreatynina Klirens nerkowy","Wskaźnik objętości","Nieokreślony","mocz i surowica/osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Niespecyficzny;Nierozpoznany osocze",""
"33593-5","hemoglobina G-Coushatta/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","","Morfologia krwi","","","Hb G-Coushatta Hb, HGB HbG Hgb",""
"33287-4","Dehydrogenaza glukozo-6-fosforanu","obecność lub wartość progowa","Punkt w czasie","pobieranie suchej kropli krwi","Porządkowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne G6PD GLU Obecnosc lub prog",""
"33308-8","fosfatydyloetanoloamina przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","Koagulacja","","","Obecnosc lub prog p/ciała Wykrzepianie",""
"33314-6","Czynnik reumatoidalny IgG","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","","Serologia nie mikrobiologiczna","","","RF RF IgG - czynnik reumatoidalny klasy IgG Umowne stezenie",""
"33353-4","Aminopeptydaza alaninowa","Stężenie katalityczne","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"33358-3","Białko monoklonalne","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko osocze",""
"33407-8","białko","Stężenie masowe","Punkt w czasie","Płyn osierdziowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko",""
"33417-7","pH","Logarytm stężenia molowego","Punkt w czasie","Płyn osierdziowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH",""
"33464-9","wirus zapalenia wątroby typu D antygen","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","MICRO","","","HDV Obecnosc lub prog",""
"33509-1","Hemoglobina","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","","Morfologia krwi","","","Hb, HGB",""
"41646-1","wapń. zjonizowany","Stężenie substancji","Punkt w czasie","Krew żylna mieszana","ilościowy","","Testy nieobciążeniowe chemiczne","","","Ca++",""
"41650-3","chlorek","Stężenie substancji","Punkt w czasie","Krew tętnicza","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"42215-4","Erytrocyty jądrzaste/100 komorek","Frakcja ilościowa","Punkt w czasie","Szpik kostny","ilościowy","Zliczanie ręczne","Morfologia krwi","","","jądrzaste krwinki czerwone; NRBC Krwinki czerwone Manualny Zliczanie manualne",""
"42244-4","Hemoglobina A/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","HPLC","Morfologia krwi","","","Hb, HGB HbA Hgb wysokosprawa chromatografia cieczowa",""
"42245-1","Hemoglobina A2/Hemoglobina","Ułamek masy","Punkt w czasie","Krew","ilościowy","HPLC","Morfologia krwi","","","Hb, HGB HbA2 Hgb wysokosprawa chromatografia cieczowa",""
"42482-0","Białko monoklonalne","Wskaźnik masy","24H","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko",""
"42483-8","Białko monoklonalne/Bialko calkowite","Ułamek masy","Punkt w czasie","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko",""
"42484-6","Białko monoklonalne/Bialko calkowite","Ułamek masy","24H","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko",""
"42505-8","powierzchnia wirusa zapalenia wątroby typu B antygen","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","","MICRO","","","HBsAg HBV Obecnosc lub prog PMR",""
"40526-6","plazmocyty/100 leukocytów","Frakcja ilościowa","Punkt w czasie","Płyn osierdziowy","ilościowy","Zliczanie ręczne","Morfologia krwi","","","100 krwinek białych;100 WBC Manualny plazmocyty Zliczanie manualne",""
"40357-6","Kreatynina","Wskaźnik substancji","24H","Płyn ustrojowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"40534-0","Erytrocyty","Stężenie ilościowe","Punkt w czasie","Płyn dializacyjny otrzewnowy","ilościowy","Zliczanie ręczne","Morfologia krwi","","","Krwinki czerwone Manualny Zliczanie manualne",""
"40665-2","Retikulocyty","Stężenie ilościowe","Punkt w czasie","Krew","ilościowy","Zliczanie ręczne","Morfologia krwi","","","Manualny Zliczanie manualne",""
"40671-0","objętość próbki","Objętość","72H","Mocz","ilościowy","","Informacja o próbce","","","72 godzin",""
"4071-7","Wodzian chloralu","Stężenie masowe","Punkt w czasie","Krew","ilościowy","","Leki lub Toksyny","","","",""
"40725-4","Rdzeń wirusa zapalenia wątroby typu B IgG","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","metoda immunochemiczna","MICRO","","","HBV HBV rdzeniowe Ab Immunoglobulina G Obecnosc lub prog p/ciała test immunologiczny; IA",""
"40741-1","agregat płytek","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","Automatyczne liczenie","Morfologia krwi","","","czop płytkowy Obecnosc lub prog płytki krwi zautomatyzowany",""
"40743-7","plazmocyty","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","Mikroskopia świetlna","Morfologia krwi","","","Obecnosc lub prog plazmocyty",""
"34442-4","bilirubina. glukuronidowana/Bilirubina całkowita","Ułamek masy","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina Bilirubina bezpośrednia;Bilirubina sprzężona;Bilirubina związana osocze",""
"34472-1","kryształy cholesterolowe","obecność lub wartość progowa","Punkt w czasie","Płyn żółciowy","Porządkowy","Mikroskopia świetlna","Morfologia krwi","","","Obecnosc lub prog",""
"34481-2","Przeciwciała grup krwi Zidentyfikowany","Obecność lub identyfikacja","Punkt w czasie","Surowica lub osocze","Nominalny","inkubacja w cieple","BLDBK","","","inkubacja ciepła osocze Rozpoznany",""
"34482-0","Przeciwciała grup krwi Zidentyfikowany","Obecność lub identyfikacja","Punkt w czasie","Surowica lub osocze","Nominalny","ciepła absorpcja","BLDBK","","","ciepła absorpcja osocze Rozpoznany",""
"34525-6","oporność lityczna krwinek czerwonych","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","Automatyczne liczenie","Morfologia krwi","","","Krwinki czerwone Obecnosc lub prog zautomatyzowany",""
"34543-9","Bilirubina bezposrednia i calkowita","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Panele chemiczne","","","Bilirubina osocze",""
"34548-8","Sód + potas (panel)","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Panele chemiczne","","","K Na osocze",""
"34571-0","aPTT wrażliwosc na antykoagulant toczniowy","Czas","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT czas częściowej tromboplastyny po aktywacji;czas kaolinowo-kefalinowy PPP Wykrzepianie",""
"34572-8","aPTT wrażliwosc na antykoagulant toczniowy","Czas","Punkt w czasie","Osocze ubogopłytkowe^Kontrola","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT czas częściowej tromboplastyny po aktywacji;czas kaolinowo-kefalinowy kontrola PPP Wykrzepianie",""
"35663-4","białko","Stężenie masowe","Nieokreślony","Mocz","ilościowy","","Analiza moczu","","","białko Niespecyficzny;Nierozpoznany",""
"35674-1","Kreatynina","Stężenie masowe","Nieokreślony","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Niespecyficzny;Nierozpoznany",""
"35676-6","chlorek","Stężenie substancji","Nieokreślony","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl-- Niespecyficzny;Nierozpoznany",""
"35678-2","Sód","Stężenie substancji","Nieokreślony","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Na Niespecyficzny;Nierozpoznany",""
"35706-1","Albumina/Bialko calkowite","Ułamek masy","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko osocze",""
"35854-9","Trospectynomycyna","Wrażliwość mikroorganizmów","Punkt w czasie","Izolat","ilościowo-porządkowy","","Wrażliwość na antybiotyk, MIC","","","",""
"3706-9","Labetalol","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Leki lub Toksyny","","","Trandate",""
"38230-9","wapń. zjonizowany","Stężenie masowe","Punkt w czasie","Krew","ilościowy","","Testy nieobciążeniowe chemiczne","","","Ca++",""
"38252-3","jednowodny szczawian wapnia/całkowity(-a,-e)","Ułamek masy","Punkt w czasie","Analiza kamienia","ilościowy","","Testy nieobciążeniowe chemiczne","","","laczny",""
"3188-0","aktywność czynnika krzepniecia IX","Stężenie umowne","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","chromogenny","Koagulacja","","","Czynnik Christmasa;Czynnik antyhemofilowy B PPP Umowne stezenie Wykrzepianie",""
"3198-9","aktywność czynnika krzepniecia VII badane/prawidłowe","czas względny","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","PPP Prokonwertyna;Czynnik trwały;SPCA Wykrzepianie",""
"35594-1","Kreatynina Klirens nerkowy/1,73 m kw.","Wskaźnik Objętość/Powierzchnia","2H","mocz i surowica/osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","1.73 metry kwadratowe 2 godziny osocze",""
"3201-1","Czynnik krzepnięcia VII antygen","Stężenie umowne","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","metoda immunochemiczna","Koagulacja","","","PPP Prokonwertyna;Czynnik trwały;SPCA test immunologiczny; IA Umowne stezenie Wykrzepianie",""
"32019-2","powierzchnia wirusa zapalenia wątroby typu B przeciwciało","Miano","Punkt w czasie","Surowica","ilościowy","","MICRO","","","HBsAg HBV p/ciała",""
"3208-6","aktywowany czynnik krzepnięcia VIII","Stężenie umowne","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","Czynnik antyhemofilowy A Czynnik VIIIa;Czynnik antyhemofilowy A PPP Umowne stezenie Wykrzepianie",""
