"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"2828-2","Калій","Молярна Концентрація","МоментЧасу","Сеча","Кількісно","","Хімія","Калій Сеч-МолКонц","Калій [Молі/об'єм] в сечі","","Калій (Сеч) [Молі/об'єм]"
"2888-6","Білок","Масова Концентрація","МоментЧасу","Сеча","Кількісно","","Аналіз Сечі","Білок Сеча-МасКонц","Білок [Маса/об'єм] в Cечі","","Білок (Cеча) [Маса/об'єм]"
"5766-1","Біурата амонію кристали","Наявність або Поріг","МоментЧасу","Осад Сечі","Порядково","Мікроскопія. світлова","Аналіз Сечі","Біур Амон Кр СечОсд Якісн Мікро","Кристали біурата амонію [Наявність] в осаді Сечі методом Світлової Мікроскопії","","Біурата амонію кристали СМ Якісно (осад Сечі)"
"5769-5","Бактерії","Кількість на поле","МоментЧасу","Осад Сечі","Кількісно","Мікроскопія. мале збільшення поля зору (100х)","Аналіз Сечі","Бактерії #/поле СечОсд 400х","Бактерії [кількість/поле] в осаді Сечі Мікроскопія при великому збільшенні поля зору (400х)","","Бактерії СМ. велике збільшення 400х (осад Сечі) [#/поле]"
"5775-2","Кальцію фосфату кристали","Наявність або Поріг","МоментЧасу","Осад Сечі","Порядково","Мікроскопія. світлова","Аналіз Сечі","Са фосфат Кр СечОсд Якісн Мікро","Кристали фосфату кальцію [Наявність] в осаді Сечі методом Світлової Мікроскопії","","Кристали фосфату кальцію СМ Якісно (осад Сечі)"
"57804-7","Кількість (число) зразків для виявлення прихованої крові, що рекомендовано протоколом тест-набору","Чисельність","МоментЧасу","Кал","Кількісно","","Хімія","# Прихкров Зразк рекоменд Кал","Кількість (число) зразків для виявлення прихованої крові, що рекомендовано протколом тест-набору [Кількість] в Калі","","Кількість (число) зразків для виявлення прихованої крові, що рекомендовано протколом тест-набору (Кал) [Кількість]"
"5782-8","Кристали","Наявність або Ідентифікація","МоментЧасу","Осад Сечі","Категорійно","Мікроскопія. світлова","Аналіз Сечі","Кристали СечОсд Мікро","Кристали [Тип] в осаді Сечі методом Світлової Мікроскопії","","Кристали СМ Категорійно (осад Сечі)"
"5783-6","Кристали.неідентифіковані","Наявність або Поріг","МоментЧасу","Осад Сечі","Порядково","Мікроскопія. світлова","Аналіз Сечі","Кр неідент СечОсд Якісн Мікро","Неідентифіковані кристали [Наявність] в осаді Сечі методом Світлової Мікроскопії","","Неідентифіковані кристали СМ Якісно (осад Сечі)"
"5784-4","Цистину кристали","Наявність або Поріг","МоментЧасу","Осад Сечі","Порядково","Мікроскопія. світлова","Аналіз Сечі","Цистин Кр СечОсд Якісн Мікро","Кристали Цистину [Наявність] в осаді Сечі методом Світлової Мікроскопії","","Кристали Цистину СМ Якісно (осад Сечі)"
"5786-9","Епітеліальні циліндри","Кількість на поле","МоментЧасу","Осад Сечі","Кількісно","Мікроскопія. велике збільшення поля зору (400х)","Аналіз Сечі","Епіт циліндри #/поле СечОсд 400х","Епітеліальні циліндри [кількість/поле] в осаді Сечі Мікроскопія при великому збільшенні поля зору (400х)","","Епітеліальні циліндри СМ. велике збільшення 400х (осад Сечі) [#/поле]"
